p_mutation,sigma_start,Tau_prime_scale,tau_scale,score
0.6,1.8,1,0.2,9.99997379944609
0.6,1.8,1,0.3,9.9999727405635
0.6,1.8,1,0.4,9.99996453737161
0.6,1.8,1,0.5,9.99996474475431
0.6,1.8,1,0.6,9.99997809821361
0.6,1.8,1,0.7,9.99997909254775
0.6,1.8,1,0.8,9.99995322587555
0.6,1.8,1,0.9,9.9999900197468
0.6,1.8,1,1,9.99997997892418
0.6,1.9,0.1,0.1,9.99982902161475
0.6,1.9,0.1,0.2,9.99975396191789
0.6,1.9,0.1,0.3,9.99967493657385
0.6,1.9,0.1,0.4,9.99979523734826
0.6,1.9,0.1,0.5,9.99931166308795
0.6,1.9,0.1,0.6,9.99983314373855
0.6,1.9,0.1,0.7,9.99996202094527
0.6,1.9,0.1,0.8,9.99997959391665
0.6,1.9,0.1,0.9,9.99995639039557
0.6,1.9,0.1,1,9.9998576445654
0.6,1.9,0.2,0.1,9.88023010213616
0.6,1.9,0.2,0.2,9.8823363210213
0.6,1.9,0.2,0.3,9.90369241653478
0.6,1.9,0.2,0.4,9.93310556537847
0.6,1.9,0.2,0.5,9.96162702009599
0.6,1.9,0.2,0.6,9.94954852639538
0.6,1.9,0.2,0.7,9.96438324089546
0.6,1.9,0.2,0.8,9.98582764353312
0.6,1.9,0.2,0.9,9.99204236203371
0.6,1.9,0.2,1,9.9966366878926
0.6,1.9,0.3,0.1,9.69286555564576
0.6,1.9,0.3,0.2,9.78804947692529
0.6,1.9,0.3,0.3,9.87413484863407
0.6,1.9,0.3,0.4,9.90512731285049
0.6,1.9,0.3,0.5,9.92078788453068
0.6,1.9,0.3,0.6,9.98369167591208
0.6,1.9,0.3,0.7,9.98525137308567
0.6,1.9,0.3,0.8,9.99260624713168
0.6,1.9,0.3,0.9,9.99327510973919
0.6,1.9,0.3,1,9.99912779933095
0.6,1.9,0.4,0.1,9.91099773140917
0.6,1.9,0.4,0.2,9.89424004665244
0.6,1.9,0.4,0.3,9.93663652198165
0.6,1.9,0.4,0.4,9.96531544978574
0.6,1.9,0.4,0.5,9.99404920834342
0.6,1.9,0.4,0.6,9.99164152905358
0.6,1.9,0.4,0.7,9.99889690030132
0.6,1.9,0.4,0.8,9.99995523353604
0.6,1.9,0.4,0.9,9.99999087045974
0.6,1.9,0.4,1,9.99997881291446
0.6,1.9,0.5,0.1,9.96384444937115
0.6,1.9,0.5,0.2,9.98750620743774
0.6,1.9,0.5,0.3,9.98450315787142
0.6,1.9,0.5,0.4,9.99982011418028
0.6,1.9,0.5,0.5,9.99972722786145
0.6,1.9,0.5,0.6,9.99983298682318
0.6,1.9,0.5,0.7,9.99999223320018
0.6,1.9,0.5,0.8,9.99998878064248
0.6,1.9,0.5,0.9,9.99999213801567
0.6,1.9,0.5,1,9.9999690928127
0.6,1.9,0.6,0.1,9.99734287447177
0.6,1.9,0.6,0.2,9.99887135222185
0.6,1.9,0.6,0.3,9.99973353641505
0.6,1.9,0.6,0.4,9.99998108019276
0.6,1.9,0.6,0.5,9.99998814590252
0.6,1.9,0.6,0.6,9.99997324729611
0.6,1.9,0.6,0.7,9.99999083792855
0.6,1.9,0.6,0.8,9.99998212495584
0.6,1.9,0.6,0.9,9.99996856101857
0.6,1.9,0.6,1,9.99997339030698
0.6,1.9,0.7,0.1,9.99993871671021
0.6,1.9,0.7,0.2,9.99994604517385
0.6,1.9,0.7,0.3,9.99997516208469
0.6,1.9,0.7,0.4,9.99999312971576
0.6,1.9,0.7,0.5,9.99996724816524
0.6,1.9,0.7,0.6,9.99998707310195
0.6,1.9,0.7,0.7,9.99996936073698
0.6,1.9,0.7,0.8,9.99997763719439
0.6,1.9,0.7,0.9,9.99999287213702
0.6,1.9,0.7,1,9.99997741142685
0.6,1.9,0.8,0.1,9.99998498160499
0.6,1.9,0.8,0.2,9.99999358930965
0.6,1.9,0.8,0.3,9.99999451861166
0.6,1.9,0.8,0.4,9.99998960313058
0.6,1.9,0.8,0.5,9.99997486747072
0.6,1.9,0.8,0.6,9.99998452921813
0.6,1.9,0.8,0.7,9.99997010895414
0.6,1.9,0.8,0.8,9.99998859326051
0.6,1.9,0.8,0.9,9.99998756857164
0.6,1.9,0.8,1,9.99997224742394
0.6,1.9,0.9,0.1,9.99998735688039
0.6,1.9,0.9,0.2,9.99998560580846
0.6,1.9,0.9,0.3,9.99998899534651
0.6,1.9,0.9,0.4,9.9999825861571
0.6,1.9,0.9,0.5,9.99998500014277
0.6,1.9,0.9,0.6,9.99997973308458
0.6,1.9,0.9,0.7,9.99998602830196
0.6,1.9,0.9,0.8,9.99996354158615
0.6,1.9,0.9,0.9,9.99997511225853
0.6,1.9,0.9,1,9.99997838694071
0.6,1.9,1,0.1,9.99997582321655
0.6,1.9,1,0.2,9.99997379944609
0.6,1.9,1,0.3,9.9999727405635
0.6,1.9,1,0.4,9.99996453737161
0.6,1.9,1,0.5,9.99996474475431
0.6,1.9,1,0.6,9.99997809821361
0.6,1.9,1,0.7,9.99997909254775
0.6,1.9,1,0.8,9.99995322587555
0.6,1.9,1,0.9,9.9999900197468
0.6,1.9,1,1,9.99997997892418
0.7,1,0.1,0.1,9.99931429065732
0.7,1,0.1,0.2,9.99987520452447
0.7,1,0.1,0.3,9.99973565841511
0.7,1,0.1,0.4,9.9997480061777
0.7,1,0.1,0.5,9.99982327841377
0.7,1,0.1,0.6,9.99996486575029
0.7,1,0.1,0.7,9.99987994798353
0.7,1,0.1,0.8,9.99981600401729
0.7,1,0.1,0.9,9.999977689544
0.7,1,0.1,1,9.99976400713367
0.7,1,0.2,0.1,9.92121804714271
0.7,1,0.2,0.2,9.91902011759803
0.7,1,0.2,0.3,9.90752834881796
0.7,1,0.2,0.4,9.94449167892934
0.7,1,0.2,0.5,9.94573827819136
0.7,1,0.2,0.6,9.97278594473404
0.7,1,0.2,0.7,9.99167002697193
0.7,1,0.2,0.8,9.99368609965395
0.7,1,0.2,0.9,9.98768972588077
0.7,1,0.2,1,9.99693950546202
0.7,1,0.3,0.1,9.80905650992005
0.7,1,0.3,0.2,9.86819627285242
0.7,1,0.3,0.3,9.91168873206167
0.7,1,0.3,0.4,9.96406195826122
0.7,1,0.3,0.5,9.9687248688202
0.7,1,0.3,0.6,9.98631116649407
0.7,1,0.3,0.7,9.98979867214385
0.7,1,0.3,0.8,9.99785601161705
0.7,1,0.3,0.9,9.9997868824747
0.7,1,0.3,1,9.99995797069293
0.7,1,0.4,0.1,9.9530294770102
0.7,1,0.4,0.2,9.94150203511765
0.7,1,0.4,0.3,9.97615262383025
0.7,1,0.4,0.4,9.98518608852134
0.7,1,0.4,0.5,9.99690552343307
0.7,1,0.4,0.6,9.99798485078107
0.7,1,0.4,0.7,9.99720191997698
0.7,1,0.4,0.8,9.99997258027219
0.7,1,0.4,0.9,9.99999393798373
0.7,1,0.4,1,9.99988330807113
0.7,1,0.5,0.1,9.99391742974043
0.7,1,0.5,0.2,9.99890040843477
0.7,1,0.5,0.3,9.99932834071522
0.7,1,0.5,0.4,9.99991026831817
0.7,1,0.5,0.5,9.99910784633374
0.7,1,0.5,0.6,9.99969384413834
0.7,1,0.5,0.7,9.99998263320608
0.7,1,0.5,0.8,9.99997942972129
0.7,1,0.5,0.9,9.99998909674659
0.7,1,0.5,1,9.99995173188228
0.7,1,0.6,0.1,9.99998785848879
0.7,1,0.6,0.2,9.99998749028361
0.7,1,0.6,0.3,9.99998589772101
0.7,1,0.6,0.4,9.99999551190291
0.7,1,0.6,0.5,9.99984126727902
0.7,1,0.6,0.6,9.99998707928229
0.7,1,0.6,0.7,9.99998444490561
0.7,1,0.6,0.8,9.99997311109062
0.7,1,0.6,0.9,9.99998140144948
0.7,1,0.6,1,9.99998782447643
0.7,1,0.7,0.1,9.99998932306522
0.7,1,0.7,0.2,9.99997626144804
0.7,1,0.7,0.3,9.99997102054511
0.7,1,0.7,0.4,9.9999928044767
0.7,1,0.7,0.5,9.9999872139872
0.7,1,0.7,0.6,9.9999735431959
0.7,1,0.7,0.7,9.99998684892895
0.7,1,0.7,0.8,9.99996988549562
0.7,1,0.7,0.9,9.99996509174312
0.7,1,0.7,1,9.99997432311622
0.7,1,0.8,0.1,9.99997525630376
0.7,1,0.8,0.2,9.9999956260301
0.7,1,0.8,0.3,9.99999146722585
0.7,1,0.8,0.4,9.99997873849676
0.7,1,0.8,0.5,9.99998688518052
0.7,1,0.8,0.6,9.99998252930233
0.7,1,0.8,0.7,9.99996158744276
0.7,1,0.8,0.8,9.99998739568002
0.7,1,0.8,0.9,9.99998692426591
0.7,1,0.8,1,9.99996998814643
0.7,1,0.9,0.1,9.99997582639542
0.7,1,0.9,0.2,9.99997763016433
0.7,1,0.9,0.3,9.99998301935804
0.7,1,0.9,0.4,9.99997814892241
0.7,1,0.9,0.5,9.99997339127487
0.7,1,0.9,0.6,9.99998124334724
0.7,1,0.9,0.7,9.99997296586441
0.7,1,0.9,0.8,9.99998488803838
0.7,1,0.9,0.9,9.99997822510648
0.7,1,0.9,1,9.99997392209673
0.7,1,1,0.1,9.99998167630392
0.7,1,1,0.2,9.99998213393118
0.7,1,1,0.3,9.99999428673788
0.7,1,1,0.4,9.99998651055692
0.7,1,1,0.5,9.99998882988519
0.7,1,1,0.6,9.99998649902378
0.7,1,1,0.7,9.99999054100122
0.7,1,1,0.8,9.99999014926251
0.7,1,1,0.9,9.99998798072204
0.7,1,1,1,9.99996550468215
0.7,1.1,0.1,0.1,9.99931429065732
0.7,1.1,0.1,0.2,9.99987520452447
0.7,1.1,0.1,0.3,9.99973565841511
0.7,1.1,0.1,0.4,9.9997480061777
0.7,1.1,0.1,0.5,9.99982327841377
0.7,1.1,0.1,0.6,9.99996486575029
0.7,1.1,0.1,0.7,9.99987994798353
0.7,1.1,0.1,0.8,9.99981600401729
0.7,1.1,0.1,0.9,9.999977689544
0.7,1.1,0.1,1,9.99976400713367
0.7,1.1,0.2,0.1,9.92121804714271
0.7,1.1,0.2,0.2,9.91902011759803
0.7,1.1,0.2,0.3,9.90752834881796
0.7,1.1,0.2,0.4,9.94449167892934
0.7,1.1,0.2,0.5,9.94573827819136
0.7,1.1,0.2,0.6,9.97278594473404
0.7,1.1,0.2,0.7,9.99167002697193
0.7,1.1,0.2,0.8,9.99368609965395
0.7,1.1,0.2,0.9,9.98768972588077
0.7,1.1,0.2,1,9.99693950546202
0.7,1.1,0.3,0.1,9.80905650992005
0.7,1.1,0.3,0.2,9.86819627285242
0.7,1.1,0.3,0.3,9.91168873206167
0.7,1.1,0.3,0.4,9.96406195826122
0.7,1.1,0.3,0.5,9.9687248688202
0.7,1.1,0.3,0.6,9.98631116649407
0.7,1.1,0.3,0.7,9.98979867214385
0.7,1.1,0.3,0.8,9.99785601161705
0.7,1.1,0.3,0.9,9.9997868824747
0.7,1.1,0.3,1,9.99995797069293
0.7,1.1,0.4,0.1,9.9530294770102
0.7,1.1,0.4,0.2,9.94150203511765
0.7,1.1,0.4,0.3,9.97615262383025
0.7,1.1,0.4,0.4,9.98518608852134
0.7,1.1,0.4,0.5,9.99690552343307
0.7,1.1,0.4,0.6,9.99798485078107
0.7,1.1,0.4,0.7,9.99720191997698
0.7,1.1,0.4,0.8,9.99997258027219
0.7,1.1,0.4,0.9,9.99999393798373
0.7,1.1,0.4,1,9.99988330807113
0.7,1.1,0.5,0.1,9.99391742974043
0.7,1.1,0.5,0.2,9.99890040843477
0.7,1.1,0.5,0.3,9.99932834071522
0.7,1.1,0.5,0.4,9.99991026831817
0.7,1.1,0.5,0.5,9.99910784633374
0.7,1.1,0.5,0.6,9.99969384413834
0.7,1.1,0.5,0.7,9.99998263320608
0.7,1.1,0.5,0.8,9.99997942972129
0.7,1.1,0.5,0.9,9.99998909674659
0.7,1.1,0.5,1,9.99995173188228
0.7,1.1,0.6,0.1,9.99998785848879
0.7,1.1,0.6,0.2,9.99998749028361
0.7,1.1,0.6,0.3,9.99998589772101
0.7,1.1,0.6,0.4,9.99999551190291
0.7,1.1,0.6,0.5,9.99984126727902
0.7,1.1,0.6,0.6,9.99998707928229
0.7,1.1,0.6,0.7,9.99998444490561
0.7,1.1,0.6,0.8,9.99997311109062
0.7,1.1,0.6,0.9,9.99998140144948
0.7,1.1,0.6,1,9.99998782447643
0.7,1.1,0.7,0.1,9.99998932306522
0.7,1.1,0.7,0.2,9.99997626144804
0.7,1.1,0.7,0.3,9.99997102054511
0.7,1.1,0.7,0.4,9.9999928044767
0.7,1.1,0.7,0.5,9.9999872139872
0.7,1.1,0.7,0.6,9.9999735431959
0.7,1.1,0.7,0.7,9.99998684892895
0.7,1.1,0.7,0.8,9.99996988549562
0.7,1.1,0.7,0.9,9.99996509174312
0.7,1.1,0.7,1,9.99997432311622
0.7,1.1,0.8,0.1,9.99997525630376
0.7,1.1,0.8,0.2,9.9999956260301
0.7,1.1,0.8,0.3,9.99999146722585
0.7,1.1,0.8,0.4,9.99997873849676
0.7,1.1,0.8,0.5,9.99998688518052
0.7,1.1,0.8,0.6,9.99998252930233
0.7,1.1,0.8,0.7,9.99996158744276
0.7,1.1,0.8,0.8,9.99998739568002
0.7,1.1,0.8,0.9,9.99998692426591
0.7,1.1,0.8,1,9.99996998814643
0.7,1.1,0.9,0.1,9.99997582639542
0.7,1.1,0.9,0.2,9.99997763016433
0.7,1.1,0.9,0.3,9.99998301935804
0.7,1.1,0.9,0.4,9.99997814892241
0.7,1.1,0.9,0.5,9.99997339127487
0.7,1.1,0.9,0.6,9.99998124334724
0.7,1.1,0.9,0.7,9.99997296586441
0.7,1.1,0.9,0.8,9.99998488803838
0.7,1.1,0.9,0.9,9.99997822510648
0.7,1.1,0.9,1,9.99997392209673
0.7,1.1,1,0.1,9.99998167630392
0.7,1.1,1,0.2,9.99998213393118
0.7,1.1,1,0.3,9.99999428673788
0.7,1.1,1,0.4,9.99998651055692
0.7,1.1,1,0.5,9.99998882988519
0.7,1.1,1,0.6,9.99998649902378
0.7,1.1,1,0.7,9.99999054100122
0.7,1.1,1,0.8,9.99999014926251
0.7,1.1,1,0.9,9.99998798072204
0.7,1.1,1,1,9.99996550468215
0.7,1.2,0.1,0.1,9.99931429065732
0.7,1.2,0.1,0.2,9.99987520452447
0.7,1.2,0.1,0.3,9.99973565841511
0.7,1.2,0.1,0.4,9.9997480061777
0.7,1.2,0.1,0.5,9.99982327841377
0.7,1.2,0.1,0.6,9.99996486575029
0.7,1.2,0.1,0.7,9.99987994798353
0.7,1.2,0.1,0.8,9.99981600401729
0.7,1.2,0.1,0.9,9.999977689544
0.7,1.2,0.1,1,9.99976400713367
0.7,1.2,0.2,0.1,9.92121804714271
0.7,1.2,0.2,0.2,9.91902011759803
0.7,1.2,0.2,0.3,9.90752834881796
0.7,1.2,0.2,0.4,9.94449167892934
0.7,1.2,0.2,0.5,9.94573827819136
0.7,1.2,0.2,0.6,9.97278594473404
0.7,1.2,0.2,0.7,9.99167002697193
0.7,1.2,0.2,0.8,9.99368609965395
0.7,1.2,0.2,0.9,9.98768972588077
0.7,1.2,0.2,1,9.99693950546202
0.7,1.2,0.3,0.1,9.80905650992005
0.7,1.2,0.3,0.2,9.86819627285242
0.7,1.2,0.3,0.3,9.91168873206167
0.7,1.2,0.3,0.4,9.96406195826122
0.7,1.2,0.3,0.5,9.9687248688202
0.7,1.2,0.3,0.6,9.98631116649407
0.7,1.2,0.3,0.7,9.98979867214385
0.7,1.2,0.3,0.8,9.99785601161705
0.7,1.2,0.3,0.9,9.9997868824747
0.7,1.2,0.3,1,9.99995797069293
0.7,1.2,0.4,0.1,9.9530294770102
0.7,1.2,0.4,0.2,9.94150203511765
0.7,1.2,0.4,0.3,9.97615262383025
0.7,1.2,0.4,0.4,9.98518608852134
0.7,1.2,0.4,0.5,9.99690552343307
0.7,1.2,0.4,0.6,9.99798485078107
0.7,1.2,0.4,0.7,9.99720191997698
0.7,1.2,0.4,0.8,9.99997258027219
0.7,1.2,0.4,0.9,9.99999393798373
0.7,1.2,0.4,1,9.99988330807113
0.7,1.2,0.5,0.1,9.99391742974043
0.7,1.2,0.5,0.2,9.99890040843477
0.7,1.2,0.5,0.3,9.99932834071522
0.7,1.2,0.5,0.4,9.99991026831817
0.7,1.2,0.5,0.5,9.99910784633374
0.7,1.2,0.5,0.6,9.99969384413834
0.7,1.2,0.5,0.7,9.99998263320608
0.7,1.2,0.5,0.8,9.99997942972129
0.7,1.2,0.5,0.9,9.99998909674659
0.7,1.2,0.5,1,9.99995173188228
0.7,1.2,0.6,0.1,9.99998785848879
0.7,1.2,0.6,0.2,9.99998749028361
0.7,1.2,0.6,0.3,9.99998589772101
0.7,1.2,0.6,0.4,9.99999551190291
0.7,1.2,0.6,0.5,9.99984126727902
0.7,1.2,0.6,0.6,9.99998707928229
0.7,1.2,0.6,0.7,9.99998444490561
0.7,1.2,0.6,0.8,9.99997311109062
0.7,1.2,0.6,0.9,9.99998140144948
0.7,1.2,0.6,1,9.99998782447643
0.7,1.2,0.7,0.1,9.99998932306522
0.7,1.2,0.7,0.2,9.99997626144804
0.7,1.2,0.7,0.3,9.99997102054511
0.7,1.2,0.7,0.4,9.9999928044767
0.7,1.2,0.7,0.5,9.9999872139872
0.7,1.2,0.7,0.6,9.9999735431959
0.7,1.2,0.7,0.7,9.99998684892895
0.7,1.2,0.7,0.8,9.99996988549562
0.7,1.2,0.7,0.9,9.99996509174312
0.7,1.2,0.7,1,9.99997432311622
0.7,1.2,0.8,0.1,9.99997525630376
0.7,1.2,0.8,0.2,9.9999956260301
0.7,1.2,0.8,0.3,9.99999146722585
0.7,1.2,0.8,0.4,9.99997873849676
0.7,1.2,0.8,0.5,9.99998688518052
0.7,1.2,0.8,0.6,9.99998252930233
0.7,1.2,0.8,0.7,9.99996158744276
0.7,1.2,0.8,0.8,9.99998739568002
0.7,1.2,0.8,0.9,9.99998692426591
0.7,1.2,0.8,1,9.99996998814643
0.7,1.2,0.9,0.1,9.99997582639542
0.7,1.2,0.9,0.2,9.99997763016433
0.7,1.2,0.9,0.3,9.99998301935804
0.7,1.2,0.9,0.4,9.99997814892241
0.7,1.2,0.9,0.5,9.99997339127487
0.7,1.2,0.9,0.6,9.99998124334724
0.7,1.2,0.9,0.7,9.99997296586441
0.7,1.2,0.9,0.8,9.99998488803838
0.7,1.2,0.9,0.9,9.99997822510648
0.7,1.2,0.9,1,9.99997392209673
0.7,1.2,1,0.1,9.99998167630392
0.7,1.2,1,0.2,9.99998213393118
0.7,1.2,1,0.3,9.99999428673788
0.7,1.2,1,0.4,9.99998651055692
0.7,1.2,1,0.5,9.99998882988519
0.7,1.2,1,0.6,9.99998649902378
0.7,1.2,1,0.7,9.99999054100122
0.7,1.2,1,0.8,9.99999014926251
0.7,1.2,1,0.9,9.99998798072204
0.7,1.2,1,1,9.99996550468215
0.7,1.3,0.1,0.1,9.99931429065732
0.7,1.3,0.1,0.2,9.99987520452447
0.7,1.3,0.1,0.3,9.99973565841511
0.7,1.3,0.1,0.4,9.9997480061777
0.7,1.3,0.1,0.5,9.99982327841377
0.7,1.3,0.1,0.6,9.99996486575029
0.7,1.3,0.1,0.7,9.99987994798353
0.7,1.3,0.1,0.8,9.99981600401729
0.7,1.3,0.1,0.9,9.999977689544
0.7,1.3,0.1,1,9.99976400713367
0.7,1.3,0.2,0.1,9.92121804714271
0.7,1.3,0.2,0.2,9.91902011759803
0.7,1.3,0.2,0.3,9.90752834881796
0.7,1.3,0.2,0.4,9.94449167892934
0.7,1.3,0.2,0.5,9.94573827819136
0.7,1.3,0.2,0.6,9.97278594473404
0.7,1.3,0.2,0.7,9.99167002697193
0.7,1.3,0.2,0.8,9.99368609965395
0.7,1.3,0.2,0.9,9.98768972588077
0.7,1.3,0.2,1,9.99693950546202
0.7,1.3,0.3,0.1,9.80905650992005
0.7,1.3,0.3,0.2,9.86819627285242
0.7,1.3,0.3,0.3,9.91168873206167
0.7,1.3,0.3,0.4,9.96406195826122
0.7,1.3,0.3,0.5,9.9687248688202
0.7,1.3,0.3,0.6,9.98631116649407
0.7,1.3,0.3,0.7,9.98979867214385
0.7,1.3,0.3,0.8,9.99785601161705
0.7,1.3,0.3,0.9,9.9997868824747
0.7,1.3,0.3,1,9.99995797069293
0.7,1.3,0.4,0.1,9.9530294770102
0.7,1.3,0.4,0.2,9.94150203511765
0.7,1.3,0.4,0.3,9.97615262383025
0.7,1.3,0.4,0.4,9.98518608852134
0.7,1.3,0.4,0.5,9.99690552343307
0.7,1.3,0.4,0.6,9.99798485078107
0.7,1.3,0.4,0.7,9.99720191997698
0.7,1.3,0.4,0.8,9.99997258027219
0.7,1.3,0.4,0.9,9.99999393798373
0.7,1.3,0.4,1,9.99988330807113
0.7,1.3,0.5,0.1,9.99391742974043
0.7,1.3,0.5,0.2,9.99890040843477
0.7,1.3,0.5,0.3,9.99932834071522
0.7,1.3,0.5,0.4,9.99991026831817
0.7,1.3,0.5,0.5,9.99910784633374
0.7,1.3,0.5,0.6,9.99969384413834
0.7,1.3,0.5,0.7,9.99998263320608
0.7,1.3,0.5,0.8,9.99997942972129
0.7,1.3,0.5,0.9,9.99998909674659
0.7,1.3,0.5,1,9.99995173188228
0.7,1.3,0.6,0.1,9.99998785848879
0.7,1.3,0.6,0.2,9.99998749028361
0.7,1.3,0.6,0.3,9.99998589772101
0.7,1.3,0.6,0.4,9.99999551190291
0.7,1.3,0.6,0.5,9.99984126727902
0.7,1.3,0.6,0.6,9.99998707928229
0.7,1.3,0.6,0.7,9.99998444490561
0.7,1.3,0.6,0.8,9.99997311109062
0.7,1.3,0.6,0.9,9.99998140144948
0.7,1.3,0.6,1,9.99998782447643
0.7,1.3,0.7,0.1,9.99998932306522
0.7,1.3,0.7,0.2,9.99997626144804
0.7,1.3,0.7,0.3,9.99997102054511
0.7,1.3,0.7,0.4,9.9999928044767
0.7,1.3,0.7,0.5,9.9999872139872
0.7,1.3,0.7,0.6,9.9999735431959
0.7,1.3,0.7,0.7,9.99998684892895
0.7,1.3,0.7,0.8,9.99996988549562
0.7,1.3,0.7,0.9,9.99996509174312
0.7,1.3,0.7,1,9.99997432311622
0.7,1.3,0.8,0.1,9.99997525630376
0.7,1.3,0.8,0.2,9.9999956260301
0.7,1.3,0.8,0.3,9.99999146722585
0.7,1.3,0.8,0.4,9.99997873849676
0.7,1.3,0.8,0.5,9.99998688518052
0.7,1.3,0.8,0.6,9.99998252930233
0.7,1.3,0.8,0.7,9.99996158744276
0.7,1.3,0.8,0.8,9.99998739568002
0.7,1.3,0.8,0.9,9.99998692426591
0.7,1.3,0.8,1,9.99996998814643
0.7,1.3,0.9,0.1,9.99997582639542
0.7,1.3,0.9,0.2,9.99997763016433
0.7,1.3,0.9,0.3,9.99998301935804
0.7,1.3,0.9,0.4,9.99997814892241
0.7,1.3,0.9,0.5,9.99997339127487
0.7,1.3,0.9,0.6,9.99998124334724
0.7,1.3,0.9,0.7,9.99997296586441
0.7,1.3,0.9,0.8,9.99998488803838
0.7,1.3,0.9,0.9,9.99997822510648
0.7,1.3,0.9,1,9.99997392209673
0.7,1.3,1,0.1,9.99998167630392
0.7,1.3,1,0.2,9.99998213393118
0.7,1.3,1,0.3,9.99999428673788
0.7,1.3,1,0.4,9.99998651055692
0.7,1.3,1,0.5,9.99998882988519
0.7,1.3,1,0.6,9.99998649902378
0.7,1.3,1,0.7,9.99999054100122
0.7,1.3,1,0.8,9.99999014926251
0.7,1.3,1,0.9,9.99998798072204
0.7,1.3,1,1,9.99996550468215
0.7,1.4,0.1,0.1,9.99931429065732
0.7,1.4,0.1,0.2,9.99987520452447
0.7,1.4,0.1,0.3,9.99973565841511
0.7,1.4,0.1,0.4,9.9997480061777
0.7,1.4,0.1,0.5,9.99982327841377
0.7,1.4,0.1,0.6,9.99996486575029
0.7,1.4,0.1,0.7,9.99987994798353
0.7,1.4,0.1,0.8,9.99981600401729
0.7,1.4,0.1,0.9,9.999977689544
0.7,1.4,0.1,1,9.99976400713367
0.7,1.4,0.2,0.1,9.92121804714271
0.7,1.4,0.2,0.2,9.91902011759803
0.7,1.4,0.2,0.3,9.90752834881796
0.7,1.4,0.2,0.4,9.94449167892934
0.7,1.4,0.2,0.5,9.94573827819136
0.7,1.4,0.2,0.6,9.97278594473404
0.7,1.4,0.2,0.7,9.99167002697193
0.7,1.4,0.2,0.8,9.99368609965395
0.7,1.4,0.2,0.9,9.98768972588077
0.7,1.4,0.2,1,9.99693950546202
0.7,1.4,0.3,0.1,9.80905650992005
0.7,1.4,0.3,0.2,9.86819627285242
0.7,1.4,0.3,0.3,9.91168873206167
0.7,1.4,0.3,0.4,9.96406195826122
0.7,1.4,0.3,0.5,9.9687248688202
0.7,1.4,0.3,0.6,9.98631116649407
0.7,1.4,0.3,0.7,9.98979867214385
0.7,1.4,0.3,0.8,9.99785601161705
0.7,1.4,0.3,0.9,9.9997868824747
0.7,1.4,0.3,1,9.99995797069293
0.7,1.4,0.4,0.1,9.9530294770102
0.7,1.4,0.4,0.2,9.94150203511765
0.7,1.4,0.4,0.3,9.97615262383025
0.7,1.4,0.4,0.4,9.98518608852134
0.7,1.4,0.4,0.5,9.99690552343307
0.7,1.4,0.4,0.6,9.99798485078107
0.7,1.4,0.4,0.7,9.99720191997698
0.7,1.4,0.4,0.8,9.99997258027219
0.7,1.4,0.4,0.9,9.99999393798373
0.7,1.4,0.4,1,9.99988330807113
0.7,1.4,0.5,0.1,9.99391742974043
0.7,1.4,0.5,0.2,9.99890040843477
0.7,1.4,0.5,0.3,9.99932834071522
0.7,1.4,0.5,0.4,9.99991026831817
0.7,1.4,0.5,0.5,9.99910784633374
0.7,1.4,0.5,0.6,9.99969384413834
0.7,1.4,0.5,0.7,9.99998263320608
0.7,1.4,0.5,0.8,9.99997942972129
0.7,1.4,0.5,0.9,9.99998909674659
0.7,1.4,0.5,1,9.99995173188228
0.7,1.4,0.6,0.1,9.99998785848879
0.7,1.4,0.6,0.2,9.99998749028361
0.7,1.4,0.6,0.3,9.99998589772101
0.7,1.4,0.6,0.4,9.99999551190291
0.7,1.4,0.6,0.5,9.99984126727902
0.7,1.4,0.6,0.6,9.99998707928229
0.7,1.4,0.6,0.7,9.99998444490561
0.7,1.4,0.6,0.8,9.99997311109062
0.7,1.4,0.6,0.9,9.99998140144948
0.7,1.4,0.6,1,9.99998782447643
0.7,1.4,0.7,0.1,9.99998932306522
0.7,1.4,0.7,0.2,9.99997626144804
0.7,1.4,0.7,0.3,9.99997102054511
0.7,1.4,0.7,0.4,9.9999928044767
0.7,1.4,0.7,0.5,9.9999872139872
0.7,1.4,0.7,0.6,9.9999735431959
0.7,1.4,0.7,0.7,9.99998684892895
0.7,1.4,0.7,0.8,9.99996988549562
0.7,1.4,0.7,0.9,9.99996509174312
0.7,1.4,0.7,1,9.99997432311622
0.7,1.4,0.8,0.1,9.99997525630376
0.7,1.4,0.8,0.2,9.9999956260301
0.7,1.4,0.8,0.3,9.99999146722585
0.7,1.4,0.8,0.4,9.99997873849676
0.7,1.4,0.8,0.5,9.99998688518052
0.7,1.4,0.8,0.6,9.99998252930233
0.7,1.4,0.8,0.7,9.99996158744276
0.7,1.4,0.8,0.8,9.99998739568002
0.7,1.4,0.8,0.9,9.99998692426591
0.7,1.4,0.8,1,9.99996998814643
0.7,1.4,0.9,0.1,9.99997582639542
0.7,1.4,0.9,0.2,9.99997763016433
0.7,1.4,0.9,0.3,9.99998301935804
0.7,1.4,0.9,0.4,9.99997814892241
0.7,1.4,0.9,0.5,9.99997339127487
0.7,1.4,0.9,0.6,9.99998124334724
0.7,1.4,0.9,0.7,9.99997296586441
0.7,1.4,0.9,0.8,9.99998488803838
0.7,1.4,0.9,0.9,9.99997822510648
0.7,1.4,0.9,1,9.99997392209673
0.7,1.4,1,0.1,9.99998167630392
