"Split","In_Best_X","p_mutation","sigma_end","Score"
"0.7","1.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.7","1.0","0.8999999999999999","0.251","9.999817016853735"
"0.7","1.0","0.8999999999999999","0.276","9.999817016853735"
"0.7","1.0","0.9999999999999999","0.001","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.101","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.126","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.151","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.176","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.251","9.999947130300853"
"0.7","1.0","0.9999999999999999","0.276","9.999947130300853"
"0.7","2.0","0.1","0.001","4.4054875699297185"
"0.7","2.0","0.1","0.026000000000000002","7.5247263153112085"
"0.7","2.0","0.1","0.051000000000000004","8.206290478735568"
"0.7","2.0","0.1","0.07600000000000001","8.566590896948563"
"0.7","2.0","0.1","0.101","8.489754685975194"
"0.7","2.0","0.1","0.126","8.710465777283833"
"0.7","2.0","0.1","0.151","8.670874891421441"
"0.7","2.0","0.1","0.176","8.888139949134182"
"0.7","2.0","0.1","0.20099999999999998","9.02897878057129"
"0.7","2.0","0.1","0.22599999999999998","8.707398838893024"
"0.7","2.0","0.1","0.251","8.757495804391418"
"0.7","2.0","0.1","0.276","8.733346649650048"
"0.7","2.0","0.2","0.001","8.444051169945974"
"0.7","2.0","0.2","0.026000000000000002","9.481545486647141"
"0.7","2.0","0.2","0.051000000000000004","9.591866345302419"
"0.7","2.0","0.2","0.07600000000000001","9.69043064907317"
"0.7","2.0","0.2","0.101","9.643465003326908"
"0.7","2.0","0.2","0.126","9.698376778696046"
"0.7","2.0","0.2","0.151","9.65630865234613"
"0.7","2.0","0.2","0.176","9.709443691437425"
"0.7","2.0","0.2","0.20099999999999998","9.65760992279498"
"0.7","2.0","0.2","0.22599999999999998","9.641199170967372"
"0.7","2.0","0.2","0.251","9.641643323035037"
"0.7","2.0","0.2","0.276","9.64046144398581"
"0.7","2.0","0.30000000000000004","0.001","9.463315433932392"
"0.7","2.0","0.30000000000000004","0.026000000000000002","9.829551221013666"
"0.7","2.0","0.30000000000000004","0.051000000000000004","9.868483383385902"
"0.7","2.0","0.30000000000000004","0.07600000000000001","9.87394272686363"
"0.7","2.0","0.30000000000000004","0.101","9.892072841175406"
"0.7","2.0","0.30000000000000004","0.126","9.85076255321986"
"0.7","2.0","0.30000000000000004","0.151","9.86844609818397"
"0.7","2.0","0.30000000000000004","0.176","9.862164510068727"
"0.7","2.0","0.30000000000000004","0.20099999999999998","9.843764590866273"
"0.7","2.0","0.30000000000000004","0.22599999999999998","9.82451618030569"
"0.7","2.0","0.30000000000000004","0.251","9.80653813288973"
"0.7","2.0","0.30000000000000004","0.276","9.808674814690885"
"0.7","2.0","0.4","0.001","9.886279774649116"
"0.7","2.0","0.4","0.026000000000000002","9.960963618483055"
"0.7","2.0","0.4","0.051000000000000004","9.972259633981803"
"0.7","2.0","0.4","0.07600000000000001","9.968265790102837"
"0.7","2.0","0.4","0.101","9.960521024926363"
"0.7","2.0","0.4","0.126","9.955077090848068"
"0.7","2.0","0.4","0.151","9.946608892973245"
"0.7","2.0","0.4","0.176","9.950886996575893"
"0.7","2.0","0.4","0.20099999999999998","9.93333079653694"
"0.7","2.0","0.4","0.22599999999999998","9.925479456807853"
"0.7","2.0","0.4","0.251","9.917533201424387"
"0.7","2.0","0.4","0.276","9.927198691559976"
"0.7","2.0","0.5","0.001","9.96773177786897"
"0.7","2.0","0.5","0.026000000000000002","9.989885475496157"
"0.7","2.0","0.5","0.051000000000000004","9.988367527377727"
"0.7","2.0","0.5","0.07600000000000001","9.987478299962694"
"0.7","2.0","0.5","0.101","9.982800134202051"
"0.7","2.0","0.5","0.126","9.975169298749822"
"0.7","2.0","0.5","0.151","9.971468246187644"
"0.7","2.0","0.5","0.176","9.964697448267671"
"0.7","2.0","0.5","0.20099999999999998","9.965325159180916"
"0.7","2.0","0.5","0.22599999999999998","9.959219370271743"
"0.7","2.0","0.5","0.251","9.954303740457586"
"0.7","2.0","0.5","0.276","9.952471645438653"
"0.7","2.0","0.6","0.001","9.994500205743707"
"0.7","2.0","0.6","0.026000000000000002","9.99683450964831"
"0.7","2.0","0.6","0.051000000000000004","9.994050433882808"
"0.7","2.0","0.6","0.07600000000000001","9.992035900650064"
"0.7","2.0","0.6","0.101","9.989782113951769"
"0.7","2.0","0.6","0.126","9.989431116642667"
"0.7","2.0","0.6","0.151","9.988556565633484"
"0.7","2.0","0.6","0.176","9.988905644636516"
"0.7","2.0","0.6","0.20099999999999998","9.989134137004186"
"0.7","2.0","0.6","0.22599999999999998","9.988868591929679"
"0.7","2.0","0.6","0.251","9.988483288518937"
"0.7","2.0","0.6","0.276","9.988168541713609"
"0.7","2.0","0.7","0.001","9.998841065687369"
"0.7","2.0","0.7","0.026000000000000002","9.998635621365882"
"0.7","2.0","0.7","0.051000000000000004","9.998100745565864"
"0.7","2.0","0.7","0.07600000000000001","9.997514103540338"
"0.7","2.0","0.7","0.101","9.997286306672928"
"0.7","2.0","0.7","0.126","9.997258303368488"
"0.7","2.0","0.7","0.151","9.997201032154383"
"0.7","2.0","0.7","0.176","9.997132030430691"
"0.7","2.0","0.7","0.20099999999999998","9.997132030430691"
"0.7","2.0","0.7","0.22599999999999998","9.997132030430691"
"0.7","2.0","0.7","0.251","9.997132030430691"
"0.7","2.0","0.7","0.276","9.997132030430691"
"0.7","2.0","0.7999999999999999","0.001","9.999824653233707"
"0.7","2.0","0.7999999999999999","0.026000000000000002","9.99944219421911"
"0.7","2.0","0.7999999999999999","0.051000000000000004","9.99927207417039"
"0.7","2.0","0.7999999999999999","0.07600000000000001","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.101","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.126","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.151","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.176","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.251","9.999147349377974"
"0.7","2.0","0.7999999999999999","0.276","9.999147349377974"
"0.7","2.0","0.8999999999999999","0.001","9.999956585121058"
"0.7","2.0","0.8999999999999999","0.026000000000000002","9.999817425932104"
"0.7","2.0","0.8999999999999999","0.051000000000000004","9.999817463687203"
"0.7","2.0","0.8999999999999999","0.07600000000000001","9.999817152878254"
"0.7","2.0","0.8999999999999999","0.101","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.126","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.151","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.176","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.251","9.999817016853735"
"0.7","2.0","0.8999999999999999","0.276","9.999817016853735"
"0.7","2.0","0.9999999999999999","0.001","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.101","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.126","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.151","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.176","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.251","9.999947130300853"
"0.7","2.0","0.9999999999999999","0.276","9.999947130300853"
"0.7","3.0","0.1","0.001","4.350631388772079"
"0.7","3.0","0.1","0.026000000000000002","7.369042246084044"
"0.7","3.0","0.1","0.051000000000000004","8.083519125051698"
"0.7","3.0","0.1","0.07600000000000001","8.219830988777861"
"0.7","3.0","0.1","0.101","8.49224714710112"
"0.7","3.0","0.1","0.126","8.733572685714536"
"0.7","3.0","0.1","0.151","8.720497754525294"
"0.7","3.0","0.1","0.176","8.642008451787072"
"0.7","3.0","0.1","0.20099999999999998","8.870753270461021"
"0.7","3.0","0.1","0.22599999999999998","8.789634566792053"
"0.7","3.0","0.1","0.251","8.622440705883024"
"0.7","3.0","0.1","0.276","8.769121247771448"
"0.7","3.0","0.2","0.001","8.414902145821294"
"0.7","3.0","0.2","0.026000000000000002","9.544984327149571"
"0.7","3.0","0.2","0.051000000000000004","9.53062249113224"
"0.7","3.0","0.2","0.07600000000000001","9.647999604732764"
"0.7","3.0","0.2","0.101","9.63402592996311"
"0.7","3.0","0.2","0.126","9.6666783982626"
"0.7","3.0","0.2","0.151","9.636683773891843"
"0.7","3.0","0.2","0.176","9.682048567754219"
"0.7","3.0","0.2","0.20099999999999998","9.571741763880095"
"0.7","3.0","0.2","0.22599999999999998","9.668015037445317"
"0.7","3.0","0.2","0.251","9.597634860494022"
"0.7","3.0","0.2","0.276","9.605523483070257"
"0.7","3.0","0.30000000000000004","0.001","9.4342005044895"
"0.7","3.0","0.30000000000000004","0.026000000000000002","9.815414372937092"
"0.7","3.0","0.30000000000000004","0.051000000000000004","9.868841557219607"
"0.7","3.0","0.30000000000000004","0.07600000000000001","9.890091893635178"
"0.7","3.0","0.30000000000000004","0.101","9.847405323609134"
"0.7","3.0","0.30000000000000004","0.126","9.870852680043443"
"0.7","3.0","0.30000000000000004","0.151","9.869702752877927"
"0.7","3.0","0.30000000000000004","0.176","9.825400932738782"
"0.7","3.0","0.30000000000000004","0.20099999999999998","9.845695543049107"
"0.7","3.0","0.30000000000000004","0.22599999999999998","9.84791023926237"
"0.7","3.0","0.30000000000000004","0.251","9.788575771608325"
"0.7","3.0","0.30000000000000004","0.276","9.839037292847364"
"0.7","3.0","0.4","0.001","9.879665831697533"
"0.7","3.0","0.4","0.026000000000000002","9.96919215911193"
"0.7","3.0","0.4","0.051000000000000004","9.965896051169311"
"0.7","3.0","0.4","0.07600000000000001","9.964865835085856"
"0.7","3.0","0.4","0.101","9.958445949207576"
"0.7","3.0","0.4","0.126","9.951516354659077"
"0.7","3.0","0.4","0.151","9.952486878647784"
"0.7","3.0","0.4","0.176","9.937136036550553"
"0.7","3.0","0.4","0.20099999999999998","9.919254133711485"
"0.7","3.0","0.4","0.22599999999999998","9.925897790698542"
"0.7","3.0","0.4","0.251","9.895002222900066"
"0.7","3.0","0.4","0.276","9.905791269658021"
"0.7","3.0","0.5","0.001","9.963458003057443"
"0.7","3.0","0.5","0.026000000000000002","9.988800983860624"
"0.7","3.0","0.5","0.051000000000000004","9.987875602408687"
"0.7","3.0","0.5","0.07600000000000001","9.983747477065991"
"0.7","3.0","0.5","0.101","9.98108769355243"
"0.7","3.0","0.5","0.126","9.973945971911682"
"0.7","3.0","0.5","0.151","9.974841220966358"
"0.7","3.0","0.5","0.176","9.97206046109427"
"0.7","3.0","0.5","0.20099999999999998","9.96508907440612"
"0.7","3.0","0.5","0.22599999999999998","9.961391697857538"
"0.7","3.0","0.5","0.251","9.96035164910055"
"0.7","3.0","0.5","0.276","9.958452951872115"
"0.7","3.0","0.6","0.001","9.992302381117852"
"0.7","3.0","0.6","0.026000000000000002","9.996791959127176"
"0.7","3.0","0.6","0.051000000000000004","9.994122646849155"
"0.7","3.0","0.6","0.07600000000000001","9.991461248073605"
"0.7","3.0","0.6","0.101","9.990029965967725"
"0.7","3.0","0.6","0.126","9.990393135476355"
"0.7","3.0","0.6","0.151","9.990068014935096"
"0.7","3.0","0.6","0.176","9.989264870743906"
"0.7","3.0","0.6","0.20099999999999998","9.988203949751327"
"0.7","3.0","0.6","0.22599999999999998","9.987848089621512"
"0.7","3.0","0.6","0.251","9.987452995763466"
"0.7","3.0","0.6","0.276","9.9872243873238"
"0.7","3.0","0.7","0.001","9.998803705845276"
"0.7","3.0","0.7","0.026000000000000002","9.998484280106005"
"0.7","3.0","0.7","0.051000000000000004","9.997727832448692"
"0.7","3.0","0.7","0.07600000000000001","9.997231613324006"
"0.7","3.0","0.7","0.101","9.997132030430691"
"0.7","3.0","0.7","0.126","9.997132030430691"
"0.7","3.0","0.7","0.151","9.997132030430691"
"0.7","3.0","0.7","0.176","9.997132030430691"
"0.7","3.0","0.7","0.20099999999999998","9.997132030430691"
"0.7","3.0","0.7","0.22599999999999998","9.997132030430691"
"0.7","3.0","0.7","0.251","9.997132030430691"
"0.7","3.0","0.7","0.276","9.997132030430691"
"0.7","3.0","0.7999999999999999","0.001","9.999766015479016"
"0.7","3.0","0.7999999999999999","0.026000000000000002","9.99935012653373"
"0.7","3.0","0.7999999999999999","0.051000000000000004","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.07600000000000001","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.101","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.126","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.151","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.176","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.251","9.999147349377974"
"0.7","3.0","0.7999999999999999","0.276","9.999147349377974"
"0.7","3.0","0.8999999999999999","0.001","9.999927839756607"
"0.7","3.0","0.8999999999999999","0.026000000000000002","9.999817425932104"
"0.7","3.0","0.8999999999999999","0.051000000000000004","9.999817463687203"
"0.7","3.0","0.8999999999999999","0.07600000000000001","9.999817152878254"
"0.7","3.0","0.8999999999999999","0.101","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.126","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.151","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.176","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.251","9.999817016853735"
"0.7","3.0","0.8999999999999999","0.276","9.999817016853735"
"0.7","3.0","0.9999999999999999","0.001","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.101","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.126","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.151","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.176","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.251","9.999947130300853"
"0.7","3.0","0.9999999999999999","0.276","9.999947130300853"
"0.7999999999999999","1.0","0.1","0.001","4.603242214056334"
"0.7999999999999999","1.0","0.1","0.026000000000000002","7.757901328489771"
"0.7999999999999999","1.0","0.1","0.051000000000000004","8.62947665419593"
"0.7999999999999999","1.0","0.1","0.07600000000000001","8.793731074331285"
"0.7999999999999999","1.0","0.1","0.101","8.641743425112038"
"0.7999999999999999","1.0","0.1","0.126","8.829163097886976"
"0.7999999999999999","1.0","0.1","0.151","9.03095179603935"
"0.7999999999999999","1.0","0.1","0.176","8.851304062822448"
"0.7999999999999999","1.0","0.1","0.20099999999999998","8.85021998423493"
"0.7999999999999999","1.0","0.1","0.22599999999999998","8.852663751102515"
"0.7999999999999999","1.0","0.1","0.251","8.940661850124314"
"0.7999999999999999","1.0","0.1","0.276","8.697038339516194"
"0.7999999999999999","1.0","0.2","0.001","8.499155103518612"
"0.7999999999999999","1.0","0.2","0.026000000000000002","9.563475373467837"
"0.7999999999999999","1.0","0.2","0.051000000000000004","9.596420516066951"
"0.7999999999999999","1.0","0.2","0.07600000000000001","9.67409036286286"
"0.7999999999999999","1.0","0.2","0.101","9.694732017745125"
"0.7999999999999999","1.0","0.2","0.126","9.796039108903651"
"0.7999999999999999","1.0","0.2","0.151","9.714261329583813"
"0.7999999999999999","1.0","0.2","0.176","9.669918503114644"
"0.7999999999999999","1.0","0.2","0.20099999999999998","9.659208009970971"
"0.7999999999999999","1.0","0.2","0.22599999999999998","9.660607555006845"
"0.7999999999999999","1.0","0.2","0.251","9.660974791845979"
"0.7999999999999999","1.0","0.2","0.276","9.704213832328653"
"0.7999999999999999","1.0","0.30000000000000004","0.001","9.451634464223094"
"0.7999999999999999","1.0","0.30000000000000004","0.026000000000000002","9.826712601253421"
"0.7999999999999999","1.0","0.30000000000000004","0.051000000000000004","9.875548192406736"
"0.7999999999999999","1.0","0.30000000000000004","0.07600000000000001","9.852425983397726"
"0.7999999999999999","1.0","0.30000000000000004","0.101","9.886762404425657"
"0.7999999999999999","1.0","0.30000000000000004","0.126","9.882352745519999"
"0.7999999999999999","1.0","0.30000000000000004","0.151","9.86673788523461"
"0.7999999999999999","1.0","0.30000000000000004","0.176","9.846527334366575"
"0.7999999999999999","1.0","0.30000000000000004","0.20099999999999998","9.836173958510468"
"0.7999999999999999","1.0","0.30000000000000004","0.22599999999999998","9.819285405252135"
"0.7999999999999999","1.0","0.30000000000000004","0.251","9.788578602150109"
"0.7999999999999999","1.0","0.30000000000000004","0.276","9.814950661910446"
"0.7999999999999999","1.0","0.4","0.001","9.904182032572887"
"0.7999999999999999","1.0","0.4","0.026000000000000002","9.969442016400475"
"0.7999999999999999","1.0","0.4","0.051000000000000004","9.972350295271776"
"0.7999999999999999","1.0","0.4","0.07600000000000001","9.966576907623018"
"0.7999999999999999","1.0","0.4","0.101","9.959946566594748"
"0.7999999999999999","1.0","0.4","0.126","9.957846553163709"
"0.7999999999999999","1.0","0.4","0.151","9.940062692551297"
"0.7999999999999999","1.0","0.4","0.176","9.925686803685604"
"0.7999999999999999","1.0","0.4","0.20099999999999998","9.907150938943207"
"0.7999999999999999","1.0","0.4","0.22599999999999998","9.9036458351753"
"0.7999999999999999","1.0","0.4","0.251","9.890918196024478"
"0.7999999999999999","1.0","0.4","0.276","9.878565266926326"
"0.7999999999999999","1.0","0.5","0.001","9.972529311233775"
"0.7999999999999999","1.0","0.5","0.026000000000000002","9.991158902439503"
"0.7999999999999999","1.0","0.5","0.051000000000000004","9.988627887375916"
"0.7999999999999999","1.0","0.5","0.07600000000000001","9.983567331504183"
"0.7999999999999999","1.0","0.5","0.101","9.9805142379835"
"0.7999999999999999","1.0","0.5","0.126","9.969809644972436"
"0.7999999999999999","1.0","0.5","0.151","9.967911323682916"
"0.7999999999999999","1.0","0.5","0.176","9.959494375197481"
"0.7999999999999999","1.0","0.5","0.20099999999999998","9.95566346966657"
"0.7999999999999999","1.0","0.5","0.22599999999999998","9.94833516870626"
"0.7999999999999999","1.0","0.5","0.251","9.955112562741022"
"0.7999999999999999","1.0","0.5","0.276","9.950725164264208"
"0.7999999999999999","1.0","0.6","0.001","9.993690647086542"
"0.7999999999999999","1.0","0.6","0.026000000000000002","9.99654923162335"
"0.7999999999999999","1.0","0.6","0.051000000000000004","9.994454180891635"
"0.7999999999999999","1.0","0.6","0.07600000000000001","9.991455269547359"
"0.7999999999999999","1.0","0.6","0.101","9.988590621930777"
"0.7999999999999999","1.0","0.6","0.126","9.987236212966977"
"0.7999999999999999","1.0","0.6","0.151","9.986886369053945"
"0.7999999999999999","1.0","0.6","0.176","9.986886369053945"
"0.7999999999999999","1.0","0.6","0.20099999999999998","9.986886369053945"
"0.7999999999999999","1.0","0.6","0.22599999999999998","9.986886369053945"
"0.7999999999999999","1.0","0.6","0.251","9.986886369053945"
"0.7999999999999999","1.0","0.6","0.276","9.986886369053945"
"0.7999999999999999","1.0","0.7","0.001","9.999172163907783"
"0.7999999999999999","1.0","0.7","0.026000000000000002","9.998613154528728"
"0.7999999999999999","1.0","0.7","0.051000000000000004","9.997207812826286"
"0.7999999999999999","1.0","0.7","0.07600000000000001","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.101","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.126","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.151","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.176","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.20099999999999998","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.22599999999999998","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.251","9.997132030430691"
"0.7999999999999999","1.0","0.7","0.276","9.997132030430691"
"0.7999999999999999","1.0","0.7999999999999999","0.001","9.99982461715313"
"0.7999999999999999","1.0","0.7999999999999999","0.026000000000000002","9.999347921871951"
"0.7999999999999999","1.0","0.7999999999999999","0.051000000000000004","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.07600000000000001","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.101","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.126","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.151","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.176","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.251","9.999147349377974"
"0.7999999999999999","1.0","0.7999999999999999","0.276","9.999147349377974"
"0.7999999999999999","1.0","0.8999999999999999","0.001","9.999944377006797"
"0.7999999999999999","1.0","0.8999999999999999","0.026000000000000002","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.051000000000000004","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.07600000000000001","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.101","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.126","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.151","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.176","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.251","9.999817016853735"
"0.7999999999999999","1.0","0.8999999999999999","0.276","9.999817016853735"
"0.7999999999999999","1.0","0.9999999999999999","0.001","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.101","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.126","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.151","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.176","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.251","9.999947130300853"
"0.7999999999999999","1.0","0.9999999999999999","0.276","9.999947130300853"
"0.7999999999999999","2.0","0.1","0.001","4.38726715079722"
"0.7999999999999999","2.0","0.1","0.026000000000000002","7.671205017600931"
"0.7999999999999999","2.0","0.1","0.051000000000000004","8.409208102723069"
"0.7999999999999999","2.0","0.1","0.07600000000000001","8.357149677666271"
"0.7999999999999999","2.0","0.1","0.101","8.625911065501125"
"0.7999999999999999","2.0","0.1","0.126","8.814134334162649"
"0.7999999999999999","2.0","0.1","0.151","8.847420823227761"
"0.7999999999999999","2.0","0.1","0.176","8.999796272186192"
"0.7999999999999999","2.0","0.1","0.20099999999999998","8.759741900287537"
"0.7999999999999999","2.0","0.1","0.22599999999999998","8.798041188285918"
"0.7999999999999999","2.0","0.1","0.251","8.751151280182487"
"0.7999999999999999","2.0","0.1","0.276","8.936957342947085"
"0.7999999999999999","2.0","0.2","0.001","8.456604015881295"
"0.7999999999999999","2.0","0.2","0.026000000000000002","9.542053362758617"
"0.7999999999999999","2.0","0.2","0.051000000000000004","9.587710929016975"
"0.7999999999999999","2.0","0.2","0.07600000000000001","9.589185926145152"
"0.7999999999999999","2.0","0.2","0.101","9.667189274161522"
"0.7999999999999999","2.0","0.2","0.126","9.67032991586847"
"0.7999999999999999","2.0","0.2","0.151","9.68545667207961"
"0.7999999999999999","2.0","0.2","0.176","9.690082768492102"
"0.7999999999999999","2.0","0.2","0.20099999999999998","9.691885540418289"
"0.7999999999999999","2.0","0.2","0.22599999999999998","9.645757504234984"
"0.7999999999999999","2.0","0.2","0.251","9.651020345697608"
"0.7999999999999999","2.0","0.2","0.276","9.603724858310404"
"0.7999999999999999","2.0","0.30000000000000004","0.001","9.447032084262972"
"0.7999999999999999","2.0","0.30000000000000004","0.026000000000000002","9.864218780416408"
"0.7999999999999999","2.0","0.30000000000000004","0.051000000000000004","9.864034994211403"
"0.7999999999999999","2.0","0.30000000000000004","0.07600000000000001","9.876106732511204"
"0.7999999999999999","2.0","0.30000000000000004","0.101","9.901884244737637"
"0.7999999999999999","2.0","0.30000000000000004","0.126","9.853854753245487"
"0.7999999999999999","2.0","0.30000000000000004","0.151","9.849386063112977"
"0.7999999999999999","2.0","0.30000000000000004","0.176","9.842931471939037"
"0.7999999999999999","2.0","0.30000000000000004","0.20099999999999998","9.816162202652253"
"0.7999999999999999","2.0","0.30000000000000004","0.22599999999999998","9.787024488608262"
"0.7999999999999999","2.0","0.30000000000000004","0.251","9.8076057373487"
"0.7999999999999999","2.0","0.30000000000000004","0.276","9.760429526610647"
"0.7999999999999999","2.0","0.4","0.001","9.901879262650663"
"0.7999999999999999","2.0","0.4","0.026000000000000002","9.979974023053156"
"0.7999999999999999","2.0","0.4","0.051000000000000004","9.970535688643263"
"0.7999999999999999","2.0","0.4","0.07600000000000001","9.96518599845225"
"0.7999999999999999","2.0","0.4","0.101","9.962153129597295"
"0.7999999999999999","2.0","0.4","0.126","9.951566931558743"
"0.7999999999999999","2.0","0.4","0.151","9.94905148295273"
"0.7999999999999999","2.0","0.4","0.176","9.920801533605076"
"0.7999999999999999","2.0","0.4","0.20099999999999998","9.904549830799532"
"0.7999999999999999","2.0","0.4","0.22599999999999998","9.893320843173054"
"0.7999999999999999","2.0","0.4","0.251","9.88279269375732"
"0.7999999999999999","2.0","0.4","0.276","9.883340112894945"
"0.7999999999999999","2.0","0.5","0.001","9.967319153258064"
"0.7999999999999999","2.0","0.5","0.026000000000000002","9.990753164960724"
"0.7999999999999999","2.0","0.5","0.051000000000000004","9.987803836569244"
"0.7999999999999999","2.0","0.5","0.07600000000000001","9.982941909019825"
"0.7999999999999999","2.0","0.5","0.101","9.977537889420343"
"0.7999999999999999","2.0","0.5","0.126","9.968788977081951"
"0.7999999999999999","2.0","0.5","0.151","9.96547639256354"
"0.7999999999999999","2.0","0.5","0.176","9.960085571389138"
"0.7999999999999999","2.0","0.5","0.20099999999999998","9.954995541273211"
"0.7999999999999999","2.0","0.5","0.22599999999999998","9.957082535788263"
"0.7999999999999999","2.0","0.5","0.251","9.945020854276319"
"0.7999999999999999","2.0","0.5","0.276","9.942833412463306"
