"Split","In_Best_X","p_mutation","sigma_end","Score"
"0.9","2.0","0.9","0.0049","9.999884846364361"
"0.9","2.0","0.9","0.005","9.999884408142512"
"0.9","2.0","0.9","0.0051","9.999881159525643"
"0.9","2.0","0.9","0.005200000000000001","9.999890862464841"
"0.9","2.0","0.9","0.005300000000000001","9.999891921745284"
"0.9","2.0","0.9","0.005400000000000001","9.999868630741654"
"0.9","2.0","0.9","0.005500000000000001","9.999882443881953"
"0.9","2.0","0.9","0.005600000000000002","9.999871142607969"
"0.9","2.0","0.9","0.005700000000000002","9.999869985563205"
"0.9","2.0","0.9","0.005800000000000002","9.999867031425765"
"0.9","2.0","0.9","0.0059000000000000025","9.999872139989359"
"0.9","2.0","0.9","0.006000000000000003","9.999869623996082"
"0.9","2.0","0.9","0.006100000000000003","9.999867036700744"
"0.9","2.0","0.9","0.006200000000000003","9.999861449564694"
"0.9","2.0","0.9","0.0063000000000000035","9.999863312814824"
"0.9","2.0","0.9","0.006400000000000004","9.999867908316256"
"0.9","2.0","0.9","0.006500000000000004","9.99986207636509"
"0.9","2.0","0.9","0.006600000000000004","9.999878845930875"
"0.9","2.0","0.9","0.0067000000000000046","9.99985825719152"
"0.9","2.0","0.9","0.006800000000000005","9.999856373679345"
"0.9","2.0","0.9","0.006900000000000005","9.999867696625941"
"0.9","2.0","0.9","0.007000000000000005","9.999869879834785"
"0.9","2.0","0.9","0.007100000000000006","9.999867670975524"
"0.9","2.0","0.9","0.007200000000000006","9.999868997710397"
"0.9","2.0","0.9","0.007300000000000006","9.999867759981546"
"0.9","2.0","0.9","0.007400000000000006","9.999851238602"
"0.9","2.0","0.9","0.007500000000000007","9.999850051223095"
"0.9","2.0","0.9","0.007600000000000007","9.999847715733077"
"0.9","2.0","0.9","0.007700000000000007","9.99984652819767"
"0.9","2.0","0.9","0.0078000000000000074","9.99984687371494"
"0.9","2.0","0.9","0.007900000000000008","9.999843977987961"
"0.9","2.0","0.9","0.008000000000000007","9.999843211906825"
"0.9","2.0","0.9","0.008100000000000007","9.99985430218571"
"0.9","2.0","0.9","0.008200000000000006","9.999849473842712"
"0.9","2.0","0.9","0.008300000000000005","9.999847994847645"
"0.9","2.0","0.9","0.008400000000000005","9.999846465679767"
"0.9","2.0","0.9","0.008500000000000004","9.99983773715052"
"0.9","2.0","0.9","0.008600000000000003","9.999836772185876"
"0.9","2.0","0.9","0.008700000000000003","9.999835977041224"
"0.9","2.0","0.9","0.008800000000000002","9.999840644288387"
"0.9","2.0","0.9","0.008900000000000002","9.999835036315478"
"0.9","2.0","0.9","0.009000000000000001","9.99983397458897"
"0.9","2.0","0.9","0.0091","9.999833259094302"
"0.9","2.0","0.9","0.0092","9.999832519595717"
"0.9","2.0","0.9","0.0093","9.999831756094034"
"0.9","2.0","0.9","0.009399999999999999","9.99983096859008"
"0.9","2.0","0.9","0.009499999999999998","9.999830157084682"
"0.9","2.0","0.9","0.009599999999999997","9.999829321578664"
"0.9","2.0","0.9","0.009699999999999997","9.999828462072855"
"0.9","2.0","0.9","0.009799999999999996","9.999827578568087"
"0.9","2.0","0.9","0.009899999999999996","9.999826671065184"
"0.9","2.0","0.9","0.009999999999999995","9.999825739564987"
"0.9","2.0","1.0","1.0E-4","9.999947130300853"
"0.9","2.0","1.0","2.0E-4","9.999947130300853"
"0.9","2.0","1.0","3.0000000000000003E-4","9.999947130300853"
"0.9","2.0","1.0","4.0E-4","9.999947130300853"
"0.9","2.0","1.0","5.0E-4","9.999947130300853"
"0.9","2.0","1.0","6.000000000000001E-4","9.999947130300853"
"0.9","2.0","1.0","7.000000000000001E-4","9.999947130300853"
"0.9","2.0","1.0","8.000000000000001E-4","9.999947130300853"
"0.9","2.0","1.0","9.000000000000002E-4","9.999947130300853"
"0.9","2.0","1.0","0.0010000000000000002","9.999947130300853"
"0.9","2.0","1.0","0.0011000000000000003","9.999947130300853"
"0.9","2.0","1.0","0.0012000000000000003","9.999947130300853"
"0.9","2.0","1.0","0.0013000000000000004","9.999947130300853"
"0.9","2.0","1.0","0.0014000000000000004","9.999947130300853"
"0.9","2.0","1.0","0.0015000000000000005","9.999947130300853"
"0.9","2.0","1.0","0.0016000000000000005","9.999947130300853"
"0.9","2.0","1.0","0.0017000000000000006","9.999947130300853"
"0.9","2.0","1.0","0.0018000000000000006","9.999947130300853"
"0.9","2.0","1.0","0.0019000000000000006","9.999947130300853"
"0.9","2.0","1.0","0.0020000000000000005","9.999947130300853"
"0.9","2.0","1.0","0.0021000000000000003","9.999947130300853"
"0.9","2.0","1.0","0.0022","9.999947130300853"
"0.9","2.0","1.0","0.0023","9.999947130300853"
"0.9","2.0","1.0","0.0024","9.999947130300853"
"0.9","2.0","1.0","0.0024999999999999996","9.999947130300853"
"0.9","2.0","1.0","0.0025999999999999994","9.999947130300853"
"0.9","2.0","1.0","0.0026999999999999993","9.999947130300853"
"0.9","2.0","1.0","0.002799999999999999","9.999947130300853"
"0.9","2.0","1.0","0.002899999999999999","9.999947130300853"
"0.9","2.0","1.0","0.0029999999999999988","9.999947130300853"
"0.9","2.0","1.0","0.0030999999999999986","9.999947130300853"
"0.9","2.0","1.0","0.0031999999999999984","9.999947130300853"
"0.9","2.0","1.0","0.0032999999999999982","9.999947130300853"
"0.9","2.0","1.0","0.003399999999999998","9.999947130300853"
"0.9","2.0","1.0","0.003499999999999998","9.999947130300853"
"0.9","2.0","1.0","0.0035999999999999977","9.999947130300853"
"0.9","2.0","1.0","0.0036999999999999976","9.999947130300853"
"0.9","2.0","1.0","0.0037999999999999974","9.999947130300853"
"0.9","2.0","1.0","0.0038999999999999972","9.999947130300853"
"0.9","2.0","1.0","0.0039999999999999975","9.999947130300853"
"0.9","2.0","1.0","0.004099999999999998","9.999947130300853"
"0.9","2.0","1.0","0.004199999999999998","9.999947130300853"
"0.9","2.0","1.0","0.004299999999999998","9.999947130300853"
"0.9","2.0","1.0","0.0043999999999999985","9.999947130300853"
"0.9","2.0","1.0","0.004499999999999999","9.999947130300853"
"0.9","2.0","1.0","0.004599999999999999","9.999947130300853"
"0.9","2.0","1.0","0.004699999999999999","9.999947130300853"
"0.9","2.0","1.0","0.0048","9.999947130300853"
"0.9","2.0","1.0","0.0049","9.999947130300853"
"0.9","2.0","1.0","0.005","9.999947130300853"
"0.9","2.0","1.0","0.0051","9.999947130300853"
"0.9","2.0","1.0","0.005200000000000001","9.999947130300853"
"0.9","2.0","1.0","0.005300000000000001","9.999947130300853"
"0.9","2.0","1.0","0.005400000000000001","9.999947130300853"
"0.9","2.0","1.0","0.005500000000000001","9.999947130300853"
"0.9","2.0","1.0","0.005600000000000002","9.999947130300853"
"0.9","2.0","1.0","0.005700000000000002","9.999947130300853"
"0.9","2.0","1.0","0.005800000000000002","9.999947130300853"
"0.9","2.0","1.0","0.0059000000000000025","9.999947130300853"
"0.9","2.0","1.0","0.006000000000000003","9.999947130300853"
"0.9","2.0","1.0","0.006100000000000003","9.999947130300853"
"0.9","2.0","1.0","0.006200000000000003","9.999947130300853"
"0.9","2.0","1.0","0.0063000000000000035","9.999947130300853"
"0.9","2.0","1.0","0.006400000000000004","9.999947130300853"
"0.9","2.0","1.0","0.006500000000000004","9.999947130300853"
"0.9","2.0","1.0","0.006600000000000004","9.999947130300853"
"0.9","2.0","1.0","0.0067000000000000046","9.999947130300853"
"0.9","2.0","1.0","0.006800000000000005","9.999947130300853"
"0.9","2.0","1.0","0.006900000000000005","9.999947130300853"
"0.9","2.0","1.0","0.007000000000000005","9.999947130300853"
"0.9","2.0","1.0","0.007100000000000006","9.999947130300853"
"0.9","2.0","1.0","0.007200000000000006","9.999947130300853"
"0.9","2.0","1.0","0.007300000000000006","9.999947130300853"
"0.9","2.0","1.0","0.007400000000000006","9.999947130300853"
"0.9","2.0","1.0","0.007500000000000007","9.999947130300853"
"0.9","2.0","1.0","0.007600000000000007","9.999947130300853"
"0.9","2.0","1.0","0.007700000000000007","9.999947130300853"
"0.9","2.0","1.0","0.0078000000000000074","9.999947130300853"
"0.9","2.0","1.0","0.007900000000000008","9.999947130300853"
"0.9","2.0","1.0","0.008000000000000007","9.999947130300853"
"0.9","2.0","1.0","0.008100000000000007","9.999947130300853"
"0.9","2.0","1.0","0.008200000000000006","9.999947130300853"
"0.9","2.0","1.0","0.008300000000000005","9.999947130300853"
"0.9","2.0","1.0","0.008400000000000005","9.999947130300853"
"0.9","2.0","1.0","0.008500000000000004","9.999947130300853"
"0.9","2.0","1.0","0.008600000000000003","9.999947130300853"
"0.9","2.0","1.0","0.008700000000000003","9.999947130300853"
"0.9","2.0","1.0","0.008800000000000002","9.999947130300853"
"0.9","2.0","1.0","0.008900000000000002","9.999947130300853"
"0.9","2.0","1.0","0.009000000000000001","9.999947130300853"
"0.9","2.0","1.0","0.0091","9.999947130300853"
"0.9","2.0","1.0","0.0092","9.999947130300853"
"0.9","2.0","1.0","0.0093","9.999947130300853"
"0.9","2.0","1.0","0.009399999999999999","9.999947130300853"
"0.9","2.0","1.0","0.009499999999999998","9.999947130300853"
"0.9","2.0","1.0","0.009599999999999997","9.999947130300853"
"0.9","2.0","1.0","0.009699999999999997","9.999947130300853"
"0.9","2.0","1.0","0.009799999999999996","9.999947130300853"
"0.9","2.0","1.0","0.009899999999999996","9.999947130300853"
"0.9","2.0","1.0","0.009999999999999995","9.999947130300853"
